"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"58873904",122.344087656976,120.247663896574,132.783313616489,40.5331392843739,45.215613122089,46.6847030440271
"58881377",2.64527757096165,5.17194253318599,4.10670042112853,0,0,0
"58886235",171.281722719767,159.037232895469,164.268016845141,64.3243297338977,36.3930544641204,21.2203195654669
"58886412",21.8235399604336,23.273741399337,23.271302386395,0,0,0
"58907973",33.0659696370206,30.3851623824677,34.9069535795925,61.6808641283951,26.4676759739058,49.8677509788471
"58919185",8.59715210562537,9.69739224972374,8.89785091244516,7.93039681650794,0,0
"58926833",18.5169429967316,14.8693347829097,13.6890014037618,3.52462080733686,0,2.12203195654669
"58930696",6.61319392740413,2.585971266593,6.1600506316928,0,0,0
"58940633",21.1622205676932,13.5763491496132,16.4268016845141,25.5535008531922,11.0281983224607,0
"58954345",17.1943042112507,12.929856332965,15.057901544138,0.881155201834215,0,0
"58957830",22.484859353174,27.1526982992265,27.3780028075236,25.5535008531922,34.1874147996283,3.18304793482003
"58961882",18.5169429967316,15.515827599558,17.7957018248903,8.81155201834215,11.0281983224607,3.18304793482003
"58995018",8.59715210562537,8.40440661642724,7.52895077206898,0,0,0
"58997439",13.2263878548083,12.929856332965,13.6890014037618,0,0,0
"58999624",22.484859353174,19.3947844994475,17.7957018248903,0,0,0
"59008844",11.242429676587,8.40440661642724,8.21340084225707,0,0,0
"59029158",9.25847149836578,4.52544971653774,4.79115049131662,3.52462080733686,0,0
"59032725",25.7914563168761,29.7386695658195,28.0624528777116,0,0,0
"59033956",23.1461787459145,24.5667270326335,27.3780028075236,21.1477248440212,12.1310181547068,4.24406391309337
"59035412",1.32263878548083,3.87895689988949,2.05335021056427,6.16808641283951,3.30845949673822,5.30507989136672
"59037295",11.9037490693274,12.929856332965,17.1112517547022,22.0288800458554,11.0281983224607,18.0372716306468
"59047375",16.5329848185103,12.2833635163167,13.6890014037618,25.5535008531922,29.776135470644,40.318607174387
"59047664",19.8395817822124,18.101798866151,17.1112517547022,2.64346560550265,2.20563966449215,0
"59048929",30.420692066059,31.031655199116,29.4313530180878,2.64346560550265,0,0
"59050896",6.61319392740413,5.81843534983424,6.1600506316928,19.3854144403527,5.51409916123037,7.4271118479134
"59051400",12.5650684620678,7.75791379977899,11.6356511931975,0.881155201834215,0,0
"59052976",15.8716654257699,15.515827599558,13.0045513335737,0,0,0
"59053239",19.8395817822124,17.4553060495027,19.8490520354546,0,0,0
"59058869",8.59715210562537,10.343885066372,6.1600506316928,0.881155201834215,0,0
"59069679",6.61319392740413,5.81843534983424,4.79115049131662,0,0,0
"59084622",17.1943042112507,18.101798866151,15.742351614326,33.4838976697002,39.7015139608586,30.769463369927
"59086975",11.242429676587,7.75791379977899,10.2667510528213,0,0,0
"59088408",7.27451332014454,7.75791379977899,6.1600506316928,23.7911904495238,13.2338379869529,6.36609586964006
"59088578",12.5650684620678,12.2833635163167,12.3201012633856,1.76231040366843,0,0
"59089371",0,0,0,10.5738624220106,5.51409916123037,3.18304793482003
"59092668",13.8877072475487,12.929856332965,15.742351614326,8.81155201834215,20.9535768126754,19.0982876089202
"59092852",11.242429676587,10.343885066372,9.58230098263325,10.5738624220106,6.61691899347644,0
"59095810",4.62923574918289,3.87895689988949,2.73780028075236,7.93039681650794,0,3.18304793482003
"59099357",0,0,0,0,0,0
"59101926",13.8877072475487,13.5763491496132,13.0045513335737,5.28693121100529,1.10281983224607,3.18304793482003
"59106669",5.2905551419233,6.46492816648249,8.89785091244516,7.93039681650794,6.61691899347644,3.18304793482003
"59109067",6.61319392740413,5.81843534983424,8.89785091244516,5.28693121100529,0,0
