,Neg1rep1,Neg1rep2,Neg1rep3,Nov_VK1rep1,Nov_VK1rep2,Nov_VK1rep3,Nov_VK3rep1,Nov_VK3rep2,Nov_VK3rep3,Nov_VK5rep1,Nov_VK5rep2,Nov_VK5rep3,Nov_unenriched1rep1,Nov_unenriched1rep2,Nov_unenriched1rep3,Nov_unenriched2rep1,Nov_unenriched2rep2,Nov_unenriched2rep3,Nov_unenriched3rep1,Nov_unenriched3rep2,Nov_unenriched3rep3
63867954,0,0,0,0,7,6,5,3,0,4,3,0,9,11,10,8,8,8,7,8,8
63869762,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,6,3,4,2,5
63871680,0,3,2,20,21,14,13,10,15,8,6,7,15,22,23,19,17,18,17,17,20
63874543,0,0,0,0,0,0,0,0,0,0,0,0,8,9,11,5,6,10,6,10,8
63874846,0,0,0,4,0,0,0,0,0,0,2,0,6,6,6,3,4,4,4,5,5
63880349,0,0,0,3,6,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
63882774,0,0,0,6,0,4,0,0,0,0,0,0,5,5,5,4,4,4,5,3,3
63885258,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,4,6,5,4,5,5
63886895,11,10,13,15,14,16,10,12,13,12,13,10,23,14,18,16,16,15,18,18,20
63889213,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,3,0,2,0,2,0
63893878,0,0,0,3,6,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
63894762,4,4,3,16,20,17,20,17,15,21,17,18,17,15,15,16,22,18,18,17,16
63898650,0,0,0,6,8,7,7,6,6,6,5,5,8,6,8,9,9,6,10,7,9
63898926,0,0,0,13,16,15,16,16,16,9,7,9,27,24,25,26,27,20,30,23,25
63900089,0,0,0,10,11,10,12,12,12,6,5,7,17,13,13,15,18,11,16,16,15
63900260,3,3,1,14,16,15,9,11,12,16,16,17,27,27,24,25,31,26,26,26,20
63902615,5,4,3,11,13,10,11,13,8,12,12,11,8,7,7,9,10,8,10,13,10
63907173,0,0,0,2,2,2,3,3,2,0,0,0,8,10,10,8,9,9,9,11,10
63908562,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,2,2,4,2,1
63908692,7,6,4,16,7,11,8,8,7,6,7,8,38,31,36,33,36,39,36,34,34
63911014,0,0,0,9,14,8,10,15,13,12,10,8,3,0,0,4,0,0,3,0,3
63911935,0,0,0,4,4,4,2,2,2,0,0,0,4,8,9,6,10,8,8,8,8
63921379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0
63922768,0,0,0,9,13,11,10,8,9,6,5,5,15,14,17,16,20,12,19,16,19
63922980,0,0,0,8,11,6,9,14,12,10,10,8,3,0,0,4,0,0,3,0,3
63924103,0,0,0,6,5,6,4,3,0,3,2,0,8,5,4,5,7,6,3,3,6
63932312,0,0,0,2,4,3,0,0,0,0,1,2,5,5,4,7,6,4,4,4,4
63939171,0,0,0,12,11,11,0,0,0,0,0,0,10,8,9,9,10,10,10,9,11
63940147,9,9,9,12,13,11,14,13,12,9,10,10,27,23,27,24,26,24,28,24,28
63944471,0,0,0,13,14,8,7,14,12,11,13,15,7,8,8,7,5,3,6,2,5
63947237,0,0,0,3,6,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
63947514,0,0,0,7,6,5,0,0,0,0,0,0,2,3,3,4,2,1,2,0,0
63949555,0,0,0,4,7,4,2,3,2,3,2,3,1,1,3,2,3,3,4,4,1
63954167,2,2,2,0,0,0,0,0,0,0,0,0,7,4,3,4,4,5,4,5,4
63954464,0,0,0,5,7,3,3,4,3,4,4,4,1,1,3,2,3,3,4,4,1
63959063,0,0,0,3,6,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
63961232,0,0,0,6,4,5,0,0,0,2,0,1,3,2,2,1,1,1,1,1,3
63962734,0,0,0,24,22,18,11,12,8,7,8,8,33,32,31,28,28,27,28,23,23
63963009,0,0,0,3,2,3,0,1,1,0,0,0,11,12,11,12,10,9,9,11,11
63963341,0,0,0,6,0,0,0,0,0,3,2,0,10,12,13,9,9,8,10,13,10
63963517,0,0,1,29,33,37,40,40,38,28,28,27,33,32,29,31,31,28,29,32,31
63966543,6,9,5,25,30,21,20,20,25,16,16,14,55,48,46,39,39,37,41,37,42
63966831,0,0,0,4,2,3,1,2,3,4,3,4,5,5,4,3,5,4,3,4,4
63969118,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,9,6,8,7,5,4
63972026,0,0,0,4,4,4,0,0,0,0,0,0,5,4,4,6,6,4,8,5,6
63974364,0,0,0,4,4,2,3,3,3,4,2,5,0,2,2,2,2,2,2,2,2
63983982,18,17,17,23,24,19,26,25,25,21,19,20,25,25,21,22,24,24,26,28,24
63986036,0,0,0,4,4,4,3,2,2,0,0,0,7,8,7,10,7,8,9,7,11
63987657,16,17,17,50,40,48,55,54,52,42,42,40,78,77,67,63,71,61,65,67,65
63987671,0,0,0,4,4,2,3,3,3,4,2,5,0,2,2,2,2,2,2,2,2
63995453,0,0,0,6,4,4,4,4,5,4,2,5,0,2,4,2,2,2,2,4,4
63996097,0,2,1,6,8,8,4,3,7,6,4,7,0,3,2,2,2,2,2,2,2
63997010,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0
63998974,0,0,0,4,5,1,0,0,0,0,0,0,15,17,15,14,13,17,14,14,16
63999056,0,0,0,2,4,4,0,0,0,0,0,0,4,4,4,4,4,3,3,3,3
63999535,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,1,4,3,4
63999567,0,0,0,15,16,14,0,0,0,0,0,0,20,19,17,20,16,18,17,19,15
64001832,0,0,0,6,6,8,3,0,0,0,5,4,3,3,0,3,0,0,0,0,0
64011729,0,0,0,9,11,9,0,0,0,0,0,0,14,13,12,13,10,11,11,13,7
64011964,10,10,10,16,11,12,0,0,0,5,0,6,24,19,23,26,24,19,25,27,19
64020681,0,0,0,0,2,4,5,4,5,0,0,0,5,5,6,3,5,4,4,4,4
64021749,0,0,0,17,16,17,8,14,6,7,15,17,35,28,31,30,34,33,33,24,27
64022423,0,0,0,4,4,4,0,3,0,0,0,0,4,3,4,4,4,4,4,4,6
64034734,0,1,0,4,2,2,1,1,2,3,1,3,1,2,4,2,2,2,2,3,3
64035622,1,4,1,3,6,7,2,2,6,4,4,5,2,3,2,2,2,2,2,2,2
64037691,0,0,0,3,3,3,0,0,4,2,0,4,19,20,17,21,14,14,15,17,16
64038160,0,0,0,0,0,0,1,1,2,0,0,0,5,8,4,7,10,8,8,6,6
64052265,0,0,0,11,12,11,0,0,0,0,0,0,14,11,11,11,11,12,10,14,9
64056867,0,0,0,0,0,0,0,0,6,0,0,0,2,6,4,3,3,0,0,4,3
64059197,0,0,0,7,4,6,6,4,7,4,0,2,9,10,6,6,7,8,5,5,8
64062122,0,0,0,6,8,7,7,6,6,6,5,5,4,4,4,5,5,4,6,4,5
64062930,0,0,0,4,0,0,0,0,0,0,0,0,3,4,2,4,0,3,3,3,0
64065097,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,6,6,7,6,7,4
64066344,0,0,0,1,0,0,0,0,0,1,0,0,5,6,6,6,6,5,7,7,6
64069136,0,0,0,2,1,2,0,0,0,0,0,0,3,3,3,4,1,2,3,4,2
64070550,42,41,37,175,126,140,166,162,151,153,140,146,206,192,207,209,185,186,193,205,200
64076807,2,2,2,8,8,2,7,8,7,9,9,9,4,4,4,4,4,5,4,4,4
64078191,0,0,0,0,0,0,0,0,0,0,0,0,11,9,8,8,7,7,8,10,8
64080943,1,1,1,9,10,9,6,5,8,4,5,5,27,22,21,24,25,23,26,27,24
64081157,0,0,0,0,0,5,0,0,0,0,0,0,3,6,5,3,2,2,3,5,3
64083554,0,2,2,16,14,18,12,10,14,14,9,11,9,11,7,9,11,9,9,10,9
64084511,0,0,0,9,10,8,11,10,10,6,5,7,18,13,14,16,17,12,16,12,15
64085837,0,0,0,0,0,0,0,0,3,0,0,0,6,6,5,4,5,5,4,5,4
64089443,0,0,0,5,3,4,2,3,2,2,0,2,4,5,4,4,5,4,4,4,4
64094124,0,0,0,8,11,6,9,14,12,10,10,8,3,0,0,4,0,0,3,0,3
64094254,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
64096737,0,0,0,2,2,2,2,4,0,2,1,1,4,2,3,4,2,4,4,3,3
64104583,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
64104650,2,0,0,9,10,9,0,6,3,3,0,6,22,23,24,25,22,23,24,21,24
64109059,1,4,2,18,16,15,13,13,11,16,14,14,30,28,33,30,30,29,29,32,31
64111900,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
64115139,0,0,0,5,6,1,0,0,0,0,0,0,22,22,20,18,18,22,19,20,20
64122051,0,0,0,2,2,2,2,4,0,2,1,1,4,2,3,4,2,4,4,3,3
64122442,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,3,4,4,7,4,3
64122877,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,6,5,5,6,8,6
64131835,0,0,0,3,4,4,3,3,4,3,2,0,0,0,0,1,0,0,0,0,0
64133206,0,0,0,1,2,1,1,2,0,1,1,0,4,4,4,4,4,4,4,4,4
64136336,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,2,0,2,1
64141802,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
64145944,11,10,9,10,12,12,14,13,14,16,12,14,12,8,9,9,10,8,9,9,10
64150106,3,3,4,5,4,4,1,4,1,4,4,4,4,5,3,5,4,6,4,4,4
64154911,3,2,2,39,36,33,19,21,21,24,23,20,46,45,43,41,49,40,47,49,46
64157773,0,2,1,4,6,5,1,1,6,5,3,5,0,3,2,2,2,2,2,2,2
64161220,0,0,0,6,8,7,7,6,6,6,5,5,10,8,10,11,11,7,12,7,11
64161933,0,0,0,6,8,7,7,6,6,6,5,5,4,4,4,5,5,4,6,4,5
64162989,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
64163466,8,0,7,9,8,6,7,5,7,4,3,3,9,13,11,12,10,9,10,10,11
64164012,14,15,15,31,38,34,38,36,41,49,44,48,51,56,49,52,45,43,54,49,53
64165018,0,0,0,4,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
64166940,0,0,0,5,0,0,0,0,3,0,0,0,5,5,7,6,4,5,4,4,4
64167744,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,6,4,2,3,2
64175266,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
64178029,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,9,6,8,7,5,4
64180384,8,10,8,23,20,20,16,10,13,12,12,13,45,46,50,45,47,41,49,47,44
64184167,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4
64187177,0,0,0,5,7,8,4,4,5,3,2,0,0,0,0,1,0,0,0,0,0
64187972,0,0,0,6,8,7,7,6,6,6,5,5,4,4,4,5,5,4,6,4,5
64193205,0,0,0,3,0,3,3,0,0,3,0,0,9,9,8,9,8,8,8,6,8
64195026,0,0,0,6,9,8,8,7,6,7,7,5,9,9,6,9,5,4,6,6,6
64196510,0,0,0,6,8,7,7,6,6,6,5,5,8,6,8,9,9,6,10,7,9
64198247,0,0,0,4,4,5,0,0,0,0,0,0,5,4,2,3,2,2,2,0,2
64200943,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64203852,0,0,0,6,8,7,7,6,6,6,5,5,4,4,4,5,5,4,6,4,5
64204004,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0
64208798,0,0,0,4,5,2,2,1,0,1,2,0,10,12,6,7,10,10,9,4,6
64211477,8,5,7,10,7,7,7,5,6,8,9,7,20,17,19,21,20,19,17,22,19
64217938,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,5,5,3,4,4,3
64218413,0,0,0,2,0,0,0,0,0,0,0,0,3,3,4,1,4,3,3,4,3
64218750,0,0,0,4,4,5,0,0,0,0,0,0,5,4,2,3,2,2,2,0,2
64224437,0,0,0,6,3,4,1,1,1,2,2,1,10,10,9,15,12,13,12,11,9
64224898,2,2,2,24,20,23,30,31,29,25,25,25,35,31,31,32,33,30,31,35,27
64234249,0,0,0,4,5,4,2,4,3,0,0,2,9,9,11,10,9,10,10,11,10
64236211,8,8,11,11,12,11,8,9,9,5,3,6,25,24,23,23,22,20,24,22,23
64239927,0,0,0,4,4,1,0,0,0,0,0,0,23,21,18,18,17,20,17,19,20
64244968,1,3,2,20,23,23,16,16,17,23,19,21,28,27,27,27,21,25,24,28,30
64246766,2,2,2,0,0,0,0,0,0,0,0,0,11,11,10,9,11,10,8,10,11
64250638,0,0,0,2,2,4,0,0,0,1,0,0,2,2,3,4,4,4,3,5,4
64252568,3,3,0,5,4,4,4,3,4,0,3,0,14,12,16,16,13,14,13,15,15
64254112,8,7,7,15,15,14,11,13,11,12,15,12,49,40,40,43,38,35,44,41,39
64257983,0,0,0,2,0,0,1,0,0,0,0,0,4,3,4,3,2,3,4,4,3
64263459,0,0,0,39,33,34,25,24,23,17,12,16,55,63,54,52,53,60,59,57,53
64268209,0,0,0,4,0,0,0,0,0,0,0,0,3,4,3,4,0,3,3,3,0
64268561,0,0,0,2,4,3,0,0,0,1,0,0,10,7,2,3,2,1,2,0,2
64271401,3,3,3,15,12,13,6,6,8,7,7,7,23,18,16,23,21,18,27,22,22
64272473,2,2,2,0,0,0,0,0,0,0,0,0,9,6,3,7,7,10,7,9,6
64276010,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
64282062,2,2,2,2,2,1,1,0,0,1,2,2,6,6,6,7,6,5,6,6,8
64285414,6,6,5,12,8,12,10,10,11,5,4,5,32,28,20,24,24,22,27,24,26
64286503,0,0,1,4,9,9,18,18,17,13,14,12,5,4,4,5,4,6,4,5,6
64293510,0,0,0,2,2,2,0,0,0,0,0,0,4,2,3,2,4,4,5,4,4
64297496,2,2,2,0,0,0,0,0,0,0,0,0,5,3,3,4,3,4,4,4,4
64298885,1,0,1,2,0,4,3,3,1,1,1,0,13,10,11,14,8,13,9,11,11
64301995,3,5,6,39,34,34,33,32,25,23,18,19,58,58,46,45,49,52,57,51,46
64308232,0,0,0,4,4,4,4,4,0,2,0,0,4,3,5,4,7,3,5,2,3
64309036,11,12,10,36,33,36,43,42,39,37,33,34,38,35,31,33,32,26,33,35,32
64310300,4,6,5,37,38,40,28,26,30,27,19,25,63,66,56,56,64,61,63,63,64
64314704,2,3,0,13,12,16,15,13,13,12,9,13,19,18,18,17,19,18,16,18,19
64317271,1,0,1,2,0,4,3,3,1,1,1,0,13,11,11,14,8,13,9,12,11
64317423,0,0,0,8,14,8,10,15,13,12,10,8,3,0,0,4,0,0,3,0,3
64318612,0,0,0,6,8,7,7,6,6,6,5,5,4,4,4,5,5,4,6,4,5
64320533,0,0,0,2,3,3,0,0,0,0,0,0,5,4,5,6,8,4,4,7,6
64327323,12,10,9,42,36,41,50,52,50,41,41,40,40,38,33,34,36,33,33,32,28
64328462,0,0,0,2,3,2,2,3,2,3,2,3,1,1,3,2,3,3,4,4,1
64331237,1,2,1,39,40,37,25,22,23,13,10,15,63,64,58,63,60,64,68,63,63
64332058,5,6,6,6,5,6,6,5,6,5,4,4,7,6,10,8,8,10,9,9,11
64334531,0,0,0,4,4,4,2,2,2,0,0,0,4,8,10,6,10,8,8,8,8
64339666,5,4,3,6,6,6,5,5,4,6,6,6,6,4,4,4,4,4,4,4,4
64347282,0,0,0,0,2,2,0,0,0,0,0,0,3,3,3,7,7,8,9,5,6
64348119,6,5,5,23,13,17,16,15,12,11,12,11,19,16,15,16,14,12,15,17,14
64352269,0,0,0,0,0,0,0,0,0,0,0,0,15,16,15,15,15,12,15,14,15
64357223,4,2,2,34,32,31,21,19,26,17,16,23,33,29,30,27,30,30,28,28,25
64358383,0,0,0,3,4,4,3,3,4,3,2,0,0,0,0,1,0,0,0,0,0
64360880,0,0,0,6,7,6,0,6,5,3,0,0,0,0,0,0,0,3,0,0,0
64362864,0,0,0,5,0,0,0,0,3,0,0,0,12,8,13,9,5,7,6,5,6
64363232,0,0,0,5,0,0,0,0,3,0,0,0,12,8,13,10,5,8,6,6,6
64369194,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,4,2,3,4,3,2
64370187,1,3,2,2,2,1,0,0,0,1,2,1,5,5,5,5,5,6,4,6,4
64376861,2,2,2,0,0,0,0,0,0,0,0,0,14,13,10,10,10,13,13,12,11
64380570,2,0,4,16,13,12,10,14,7,10,11,8,11,11,11,11,14,14,13,9,12
64380879,0,0,0,11,12,13,12,9,14,12,13,11,19,19,17,19,15,15,15,19,17
64380885,0,0,0,56,48,46,54,52,48,37,29,34,75,71,74,71,68,76,59,67,66
64381315,0,0,0,3,0,0,0,0,1,0,0,0,3,3,5,4,2,3,2,2,2
64384742,2,2,4,33,40,27,24,19,32,21,22,17,48,43,42,45,40,41,39,39,38
64390477,0,0,0,10,12,13,10,12,9,7,6,7,15,16,17,20,16,15,14,12,15
64392216,0,0,0,4,4,2,3,3,2,3,2,3,1,1,3,2,3,3,4,4,1
64392447,0,0,0,2,4,3,0,0,0,0,1,2,13,13,12,15,11,10,12,9,12
64393106,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,3,2,3,2,3
64394047,0,0,0,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64395588,4,4,3,14,14,14,12,14,13,13,13,15,14,15,18,14,17,12,16,13,15
64396107,0,0,0,4,6,6,2,1,1,0,0,0,11,9,10,9,10,10,8,11,11
64404901,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
64409142,0,0,0,6,8,7,7,6,6,6,5,5,6,6,6,7,7,6,8,6,7
64410742,0,0,0,1,0,3,0,0,0,0,0,0,12,7,12,14,14,11,17,15,11
64411266,3,4,3,7,2,7,0,0,0,0,0,0,12,11,13,18,16,12,15,17,12
64415346,0,0,0,0,0,0,0,0,0,0,0,0,9,10,8,9,7,10,9,7,4
64415826,2,0,0,8,6,7,2,6,3,4,4,4,10,7,6,8,6,7,9,9,8
64417395,0,0,0,19,23,27,15,19,18,16,11,15,27,25,20,23,28,25,30,28,20
64420003,7,8,9,10,12,9,9,12,9,11,13,12,14,14,12,10,10,10,11,12,12
64423982,2,2,2,5,8,7,4,4,3,4,3,4,8,3,3,3,3,3,4,5,3
64424621,9,10,13,96,89,89,68,69,70,71,62,64,118,118,108,108,118,110,117,110,110
64427981,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,10,8,5,9,9,8
64434843,0,0,0,2,2,0,0,0,0,0,0,0,16,12,9,11,10,8,10,9,9
64438400,2,1,2,0,1,3,0,1,0,1,0,0,2,1,0,1,3,2,4,4,0
64439991,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
64441748,4,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64442363,1,3,2,2,4,5,0,0,0,1,2,1,3,3,4,3,4,4,3,4,3
64444479,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,4,4,2,2,5,4
64448815,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,7,6,7,8,10,8
64448995,0,0,0,9,5,4,3,4,4,1,5,3,4,2,2,2,2,0,3,0,5
64451126,0,0,0,2,5,4,0,0,0,0,0,0,2,1,2,1,0,1,2,0,1
64455875,11,8,8,40,37,33,31,29,35,31,28,28,43,43,41,38,41,41,39,36,38
64457865,0,0,1,6,6,5,0,0,0,1,0,3,4,4,3,5,5,3,3,5,1
64464490,1,0,1,20,17,21,18,20,21,18,22,19,23,27,22,20,27,21,21,22,19
64464656,0,0,0,8,0,7,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0
64467565,0,0,0,2,4,2,6,8,6,4,6,4,2,1,1,1,1,0,0,0,1
64470199,3,3,4,5,4,4,1,4,1,4,4,4,11,10,8,9,8,11,8,6,6
64474121,0,0,1,17,19,23,34,35,32,25,27,25,16,15,15,16,17,15,14,16,17
64474525,0,0,0,6,0,4,9,6,7,0,0,3,6,5,6,6,6,4,4,5,6
64479173,0,0,0,4,4,4,0,0,0,0,0,0,14,15,14,16,15,11,18,18,14
64484638,0,2,0,4,3,4,2,2,2,1,0,2,3,5,3,3,3,2,3,2,1
64490135,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,5,4,0
64495498,0,0,0,6,8,7,7,6,6,6,5,5,6,6,6,7,7,6,8,6,7
64498103,0,0,0,8,11,6,9,14,12,10,10,8,3,0,0,4,0,0,3,0,3
64498861,0,0,0,6,6,0,0,0,0,0,0,0,13,13,13,9,11,12,10,10,7
64499957,0,0,0,0,0,0,0,0,0,0,0,0,14,12,13,14,12,11,13,11,10
64500713,2,2,2,3,2,2,2,3,3,2,2,4,11,11,9,11,11,13,10,11,12
64500874,0,0,0,3,2,2,0,0,0,0,0,0,6,3,5,3,6,6,6,6,6
64503554,3,4,3,8,3,7,0,0,0,0,0,0,20,16,16,23,18,16,20,21,14
64503571,0,0,0,8,11,6,9,14,12,10,10,8,3,0,0,4,0,0,3,0,3
64504296,0,0,0,4,0,0,0,0,0,0,0,0,3,4,2,4,0,3,3,3,0
64506172,0,0,0,7,4,4,4,0,3,3,4,5,4,4,4,4,3,3,4,3,4
64506750,1,2,1,10,11,11,11,13,13,9,11,8,9,12,10,11,9,8,10,11,9
64506985,2,2,2,4,2,2,4,4,4,3,4,4,2,2,2,2,3,2,2,2,2
64511620,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,6,5,8,9,7,3
64512511,0,0,0,4,3,6,0,0,0,0,0,0,4,6,6,6,3,4,4,2,4
64512854,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
64513701,0,0,0,15,10,12,13,9,10,13,9,12,60,55,43,42,39,42,42,43,39
64518950,0,0,0,33,21,24,25,20,22,25,25,22,8,9,9,7,9,8,4,8,6
64522896,0,0,0,6,7,6,2,4,3,0,0,2,10,9,12,11,9,10,10,11,10
64522941,0,0,0,0,0,0,0,0,0,0,0,0,12,10,11,10,10,9,10,10,10
64528286,0,0,0,58,53,50,60,55,50,37,29,34,65,62,57,58,53,62,48,54,54
64532907,0,0,0,2,2,2,4,4,4,4,4,4,8,9,7,7,7,5,4,6,7
64533638,0,0,0,4,2,3,1,2,3,4,3,4,4,5,4,3,5,4,3,4,4
64533725,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
64538191,6,6,6,28,25,28,27,26,23,23,22,21,29,24,24,25,25,20,25,27,24
64540062,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
64540744,2,2,2,7,6,5,4,6,5,3,2,4,15,15,12,14,15,16,14,14,15
64541123,7,8,11,94,92,96,74,71,72,78,65,69,92,96,86,83,95,88,97,91,90
64542783,0,0,0,4,4,2,3,3,2,3,2,3,1,1,3,2,3,3,4,4,1
64546443,1,2,3,19,24,17,13,11,17,13,13,13,39,36,37,43,38,40,35,42,32
64549605,1,4,2,9,9,9,8,7,7,10,8,8,10,10,14,13,12,14,11,12,11
64555097,1,6,3,8,7,5,4,4,4,4,5,5,43,39,36,46,42,35,49,47,45
64561138,2,2,2,0,0,0,0,0,0,0,0,0,18,14,14,13,16,16,16,18,13
64563712,0,0,0,4,7,3,0,0,0,0,0,0,12,15,13,10,13,10,10,10,10
64569527,3,4,3,4,0,0,0,0,0,0,0,0,16,7,6,9,10,10,7,10,10
64570194,0,0,0,2,2,2,1,2,0,2,1,1,3,2,3,4,2,4,4,3,3
64572991,3,2,3,26,29,26,25,27,23,32,28,32,28,26,24,24,21,22,22,24,25
64573114,0,0,0,2,2,2,0,0,0,0,0,0,4,2,3,2,4,4,4,4,5
64579580,2,2,2,4,2,2,4,4,4,3,4,4,2,2,2,2,3,2,2,2,2
64582767,4,6,3,28,25,26,16,18,17,23,26,22,29,28,31,29,31,29,32,32,27
64585769,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,7,4,4,6,4
64585856,9,8,8,61,55,50,60,44,59,38,30,30,78,63,59,68,65,64,64,62,63
64590369,0,0,0,22,19,23,28,29,29,20,21,21,27,25,29,27,25,20,23,21,26
64591769,0,0,0,10,8,7,0,0,3,0,0,0,0,4,6,4,0,5,5,6,6
64594640,0,0,0,0,0,0,0,0,0,0,0,0,15,16,15,15,15,12,15,14,15
64598914,6,7,4,20,19,17,19,20,20,21,21,21,20,14,19,17,16,16,21,18,16
64600144,0,0,0,3,3,2,0,0,2,3,0,3,4,1,0,4,4,4,2,2,3
64602347,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,4,5,4,6
64603538,4,6,5,11,14,13,9,10,6,11,11,12,25,28,19,24,30,25,25,26,24
64615908,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,6,5,5,6,8,6
64622520,1,0,0,13,15,12,6,7,8,7,6,7,10,5,5,5,6,6,9,6,5
64629788,3,2,4,30,24,32,22,25,22,12,16,17,52,45,44,49,50,43,44,40,47
64629942,14,10,6,15,15,13,12,10,8,10,10,8,42,36,38,38,34,35,35,30,36
64635417,0,0,0,2,1,2,0,0,0,0,0,0,3,6,8,4,4,3,1,6,5
64637703,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,3,5,5,3,5
64639435,0,0,0,23,22,12,18,24,18,25,27,25,13,13,9,9,6,6,9,6,5
64649372,0,0,0,6,5,5,8,8,10,9,9,9,8,8,7,11,7,8,6,8,6
64649656,3,0,0,20,24,22,20,22,18,12,9,7,37,38,30,27,25,28,28,31,24
64651145,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,3,5,5,3,5
64657538,0,0,0,0,1,0,2,4,3,1,1,2,4,10,13,10,9,8,9,5,9
64663625,7,7,7,12,12,12,4,5,6,6,7,5,12,11,15,18,21,15,15,19,16
64664408,0,0,0,4,2,5,0,0,0,0,0,0,9,7,9,13,11,7,11,13,7
64667783,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,6,5,5,6,8,6
64678708,0,0,0,9,14,11,11,9,12,8,8,8,5,4,7,4,6,6,6,6,6
64681757,6,9,10,29,33,32,33,29,30,28,27,27,42,41,40,43,44,37,44,42,43
64683704,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
64684871,0,0,0,4,2,3,1,3,2,3,2,4,10,7,8,9,8,8,11,7,4
64685405,3,3,2,7,6,6,6,6,6,6,6,6,11,8,12,11,8,10,9,7,8
64685587,0,0,0,6,6,3,3,4,2,4,3,4,1,0,0,0,3,1,0,0,2
64687141,0,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64690401,3,0,3,17,15,19,19,17,18,17,18,17,28,23,26,22,22,25,24,23,25
64691971,4,4,5,27,25,23,4,5,5,4,5,5,30,27,25,26,35,29,34,26,31
64694136,23,24,24,24,26,25,25,21,23,28,24,26,14,16,19,18,17,17,18,20,17
64697440,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,8,6,6,5,5,7
64702807,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,3,4,4,3
64709852,5,2,5,7,11,7,12,13,11,13,14,12,10,9,8,7,8,8,6,6,8
64711254,0,0,0,0,3,2,0,0,0,0,0,0,6,5,4,4,5,5,1,3,1
64712843,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
64713564,3,1,1,15,26,21,27,24,28,28,23,26,24,24,24,24,21,21,25,20,16
