"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"44432402",16,19,14,0,0,0
"44436041",20,25,27,0,0,0
"44441553",39,34,41,10,10,4
"44446476",13,13,15,0,0,0
"44448128",21,20,20,4,1,0
"44453573",27,19,24,17,7,17
"44468974",8,9,9,3,2,2
"44476057",12,14,15,21,19,16
"44486932",1,0,0,10,0,0
"44492452",32,24,25,4,0,0
"44494786",13,8,5,6,0,0
"44496627",126,128,124,62,76,83
"44507319",18,15,18,68,53,51
"44507793",12,11,6,0,0,0
"44509126",0,0,0,12,0,0
"44513651",6,6,10,0,0,0
"44518392",46,41,35,101,65,85
"44520329",28,29,28,8,5,0
"44521493",12,10,9,23,0,0
"44522527",12,11,12,5,0,3
"44522900",365,369,373,85,66,97
"44526011",69,64,59,20,13,14
"44538085",21,21,24,41,31,37
"44552801",16,16,14,14,13,15
"44564963",68,61,58,6,0,0
"44565540",31,28,24,5,1,0
"44566945",10,11,11,32,10,19
"44570364",11,11,12,19,6,6
"44573413",18,26,28,0,0,0
"44581839",20,13,14,5,0,0
"44585648",5,6,6,32,2,14
"44587181",23,27,15,8,0,2
"44602698",4,8,4,9,0,0
"44608610",40,44,48,44,32,34
"44615848",40,42,41,58,100,76
"44616806",18,15,17,0,0,0
"44628844",23,17,17,15,8,16
"44638789",3,11,3,0,0,0
"44640003",16,15,15,15,16,2
"44659528",14,13,10,0,0,0
"44669498",16,12,12,12,5,11
"44676251",48,38,46,18,25,28
"44695492",14,19,15,0,0,0
"44701007",11,12,12,13,0,0
"44701786",28,22,21,0,0,0
"44701972",19,15,17,22,14,11
"44719990",16,13,18,0,0,0
"44722452",6,3,6,0,0,0
"44735062",0,0,0,9,8,8
"44736540",8,11,8,15,1,1
"44742347",21,24,19,6,0,1
"44744558",7,5,5,12,10,5
"44773407",6,3,6,0,0,0
"44783430",8,11,9,4,0,0
"44786243",9,9,7,0,0,0
"44788714",35,32,35,3,9,5
"44791138",23,15,13,35,33,39
"44791733",23,18,19,0,0,0
"44796659",8,9,14,0,0,0
"44830643",20,18,17,0,0,0
"44832913",42,49,48,34,31,27
"44840665",8,3,3,12,7,0
"44844808",11,17,18,11,11,15
"44846469",12,12,9,16,11,8
"44851209",25,23,22,1,0,0
"44857461",10,8,12,0,11,19
"44860377",28,27,29,67,50,41
"44873334",0,0,0,0,0,0
"44874512",32,26,19,0,0,0
"44880393",16,18,17,21,15,15
"44886770",15,15,14,10,7,7
"44914113",123,116,112,12,7,3
"44914584",24,26,31,22,16,12
"44917369",3,12,11,0,0,0
"44918511",17,16,19,18,22,22
"44919324",8,7,11,22,3,0
"44923127",9,0,5,9,18,14
"44923942",25,18,23,0,0,0
"44928939",23,18,21,0,0,0
"44941074",29,25,26,23,23,0
"44950980",14,11,8,0,0,0
"44953089",77,78,93,28,52,44
"44957406",18,15,18,9,2,0
"44962491",12,12,8,16,11,8
"44968043",46,48,53,22,15,16
"44970232",6,5,6,15,1,3
"44970905",11,6,5,9,6,2
"44973672",4,9,11,7,9,10
"44991424",28,25,26,28,11,23
"45005687",11,5,4,0,0,0
"45006042",12,6,10,7,0,0
"45006276",77,70,74,9,5,0
"45006668",25,11,20,0,0,0
"45011566",17,16,14,12,6,0
"45015546",16,20,24,17,6,0
"45021138",24,20,26,12,26,11
"45022757",74,62,76,18,13,14
"45023530",16,17,13,0,0,0
"45024318",15,13,12,0,0,0
"45032568",37,40,36,31,17,11
"45036118",11,15,21,0,0,0
"45039122",8,9,9,5,0,4
"45041884",27,16,18,48,11,13
"45042039",10,9,11,0,0,0
"45047448",54,52,50,22,28,22
"45048153",15,15,15,24,20,10
"45048398",12,12,7,6,0,0
"45059587",27,25,32,0,0,0
"45063336",11,12,7,7,18,4
"45064124",47,53,42,4,0,0
"45066819",5,6,1,1,12,2
"45073488",14,16,12,0,0,0
"45075220",8,10,11,0,0,0
"45079087",19,12,18,0,0,0
"45080973",49,36,44,26,29,30
"45082137",62,69,67,0,5,0
"45083605",9,9,13,19,22,19
"45087608",1,2,0,17,35,21
"45088137",9,11,6,10,0,3
"45103152",23,23,21,7,1,0
"45106722",5,5,6,21,2,0
"45109698",13,12,13,29,25,29
"45111579",43,43,43,0,0,0
"45112404",14,11,10,30,11,2
"45136125",12,14,15,21,19,16
"45142768",13,16,14,8,8,1
"45151444",151,157,173,21,26,29
"45152699",16,16,18,18,6,3
"45157262",63,67,60,0,4,0
"45175977",8,7,12,1,0,0
"45178814",10,10,11,0,0,0
"45183113",6,10,8,3,0,0
"45184226",10,8,9,0,0,0
"45186790",17,16,14,12,6,0
"45190220",13,15,14,5,0,2
"45191158",9,12,17,19,7,8
"45200178",28,29,29,0,0,0
"45201227",12,11,12,8,0,0
"45204277",0,0,0,22,23,8
"45206416",5,8,9,7,7,8
"45207415",0,0,0,17,28,22
"45212282",21,17,12,6,0,0
"45216701",11,7,9,12,6,0
"45219111",17,12,13,0,0,0
"45219809",12,7,7,13,0,0
"45226099",11,10,10,0,0,0
"45240183",17,19,22,3,0,0
"45252793",4,7,3,12,6,7
"45255004",16,13,9,4,0,0
"45261118",13,12,13,5,0,0
"45266439",17,14,13,0,0,0
"45271016",0,0,0,15,23,11
"45271199",12,13,8,4,3,3
"45272699",93,80,75,37,31,33
"45273440",76,73,74,1,18,15
"45283582",11,13,8,0,0,0
"45289011",44,40,38,38,24,15
"45335909",13,10,13,0,0,0
"45345486",29,20,28,27,2,5
"45347466",19,23,20,27,16,16
"45349478",34,21,20,0,0,0
"45352916",13,11,14,38,23,15
"45365445",89,91,83,30,23,20
"45375373",9,12,10,4,0,3
"45376732",8,11,10,0,0,0
"45388565",27,19,12,45,20,24
"45388893",6,5,6,13,11,11
"45390856",14,15,18,7,0,0
"45391640",51,42,44,23,7,0
"45394073",10,7,10,0,0,0
"45395249",37,44,40,14,23,23
"45396574",33,28,24,0,0,0
"45397822",0,0,0,13,8,7
"45398200",15,17,15,1,0,0
"45412637",29,31,34,20,27,25
"45426682",8,8,7,22,16,20
"45427766",10,11,12,0,0,0
"45441748",27,24,31,22,17,14
"45445395",25,27,30,13,0,0
"45445854",34,44,32,0,0,0
"45446123",2,1,2,4,4,4
"45446957",5,3,0,12,0,0
"45449399",6,0,3,16,0,0
"45450745",9,10,12,11,5,6
"45451536",4,5,5,19,7,17
"45458516",28,23,21,4,2,0
"45461998",6,6,6,11,0,0
"45464484",32,35,33,19,3,6
"45510408",35,40,42,19,21,26
"45517643",104,113,108,12,3,1
"45520991",4,6,11,16,10,0
"45539402",11,10,11,11,0,0
"45540215",10,17,16,4,0,1
"45545712",0,0,0,5,13,4
"45552631",25,29,34,5,14,8
"45554167",18,17,15,17,6,7
"45557622",33,21,22,0,0,0
"45559551",68,58,63,0,0,0
"45560413",24,21,34,0,0,0
"45561962",96,84,96,7,0,1
"45564638",63,49,57,16,9,6
"45564639",11,12,7,7,18,4
"45565792",39,40,36,1,0,0
"45570143",50,45,44,4,16,13
"45577963",17,19,19,18,3,6
"45578014",30,30,27,0,0,0
"45581012",8,11,9,0,0,0
"45586930",5,10,10,10,0,0
"45593534",28,28,26,0,0,0
"45599883",45,41,43,38,28,50
"45625937",119,123,136,50,22,22
"45628035",13,9,10,0,0,0
"45638318",13,14,17,0,0,0
"45642681",0,0,0,12,3,0
"45644636",35,29,27,30,40,30
"45645522",58,59,55,13,17,8
"45645831",16,16,18,12,0,0
"45646458",23,22,20,0,0,0
"45662205",48,43,43,34,46,32
"45663281",14,17,12,0,0,0
"45664811",16,12,16,19,0,0
"45677108",4,2,1,8,20,14
"45679574",7,4,4,0,0,0
"45680728",29,26,26,12,9,1
"45690467",6,5,1,0,0,0
"45690651",32,25,26,12,0,6
"45694911",13,17,17,42,37,28
"45695051",33,35,34,26,2,8
"45697075",9,3,2,0,0,0
"45702310",15,13,9,7,0,0
"45703293",57,47,54,37,28,43
"45709777",24,18,22,12,4,12
"45715302",5,2,5,11,0,0
"45722066",11,8,6,9,4,1
"45722220",6,6,6,20,21,13
"45725479",21,18,16,23,0,0
"45726979",43,37,35,38,41,28
"45731520",57,57,62,72,46,54
"45742082",14,8,2,0,0,0
"45749475",6,5,12,12,12,10
"45771582",7,12,11,14,5,13
"45794851",77,74,79,57,56,68
"45795584",17,12,18,0,0,0
"45799143",4,7,3,12,6,7
"45799801",52,52,50,30,35,36
"45810618",15,16,8,6,3,7
"45810789",14,10,13,6,0,0
"45811305",8,3,5,0,6,0
"45816831",31,26,30,2,0,0
"45817494",16,17,22,24,19,16
"45818307",13,12,7,0,0,0
"45821280",51,51,58,44,38,20
"45827322",1,0,5,22,29,21
"45833568",35,26,27,1,0,0
"45836199",15,13,13,6,0,0
"45838095",14,7,4,2,0,0
"45843396",103,94,91,57,15,24
"45844663",6,6,4,14,0,1
"45847482",5,8,9,7,7,8
"45853840",14,13,13,12,0,0
"45856294",3,7,7,0,0,0
"45857142",18,21,26,6,8,0
"45863371",20,20,24,11,0,0
"45863812",20,19,24,0,0,0
"45865490",252,233,239,87,28,41
"45872548",1,0,0,7,12,13
"45882753",17,7,10,0,0,0
"45894908",9,0,3,0,0,0
"45897671",13,13,14,0,0,0
"45904182",38,39,32,15,13,12
"45913613",15,11,10,2,0,0
"45920596",12,11,11,6,0,1
"45927746",10,9,13,18,15,15
"45933769",10,10,11,12,2,6
"45935527",41,40,40,0,0,0
"45935978",0,0,0,0,0,0
"45947559",41,42,38,23,1,2
"45950687",7,9,8,17,4,1
"45955269",62,64,62,36,22,37
"45957051",6,10,11,0,0,0
"45966098",14,8,7,0,0,0
"45970229",19,17,15,15,5,3
"45971581",21,18,20,7,8,7
"45972945",77,88,89,11,0,0
"45980330",11,10,12,21,4,3
"45981835",12,7,11,0,0,0
"45984437",12,16,16,24,19,16
"45987604",17,16,16,4,4,3
"45998689",12,15,14,0,0,0
"46012992",10,13,13,3,0,0
"46015558",31,29,24,20,11,6
"46015624",35,41,44,14,18,12
"46023337",15,13,10,17,22,25
"46023604",14,5,8,0,0,0
"46029607",15,10,18,30,0,0
"46036671",13,13,12,15,7,4
"46046353",14,3,4,2,0,0
"46051090",11,13,8,8,14,12
"46051108",12,7,6,18,0,0
"46051980",28,23,28,32,19,6
"46053437",0,0,0,19,38,19
"46083001",12,8,8,7,18,11
"46089913",46,46,47,10,0,0
"46099386",43,38,31,20,23,22
"46103326",61,61,57,5,5,5
"46107134",12,11,11,0,0,0
"46115920",51,45,51,20,24,0
"46128363",8,7,9,0,0,0
"46132779",10,11,10,0,0,0
"46148930",3,3,0,24,0,0
"46156985",29,29,27,16,16,28
"46175881",8,10,12,7,5,9
"46178592",16,15,14,13,15,24
"46182212",10,10,12,0,4,3
"46191405",16,15,11,0,0,3
"46208104",47,41,46,0,0,0
"46209639",12,9,10,3,0,0
"46210600",0,0,0,22,5,0
"46246216",69,74,76,43,106,53
"46254149",16,12,12,10,3,9
"46259967",15,13,13,18,6,5
"46260937",21,24,24,49,31,27
"46261392",18,20,20,23,38,35
"46268896",14,12,12,6,2,6
"46273266",18,19,14,16,18,4
"46281855",247,252,279,62,39,0
"46282512",14,12,13,22,16,20
"46285811",12,14,13,0,0,0
"46286222",32,25,25,8,2,0
"46287949",22,20,25,0,0,0
"46301167",10,13,12,0,0,0
"46310957",16,16,16,16,20,15
"46312448",23,26,26,0,0,0
"46319115",10,12,11,9,18,15
"46322060",12,9,7,8,0,0
"46330228",34,35,35,0,0,0
"46339502",1,5,6,8,16,12
"46341614",17,16,14,12,6,0
"46346443",16,15,7,0,0,0
"46348485",13,8,13,6,0,0
"46360504",7,2,8,11,0,0
"46362857",19,33,23,24,8,10
"46363423",327,326,317,0,0,0
"46364433",7,10,7,3,6,5
"46369096",12,10,12,0,0,0
"46369960",45,43,43,26,47,29
"46372164",8,10,15,0,0,0
"46374759",28,33,33,6,0,0
"46382125",266,245,254,0,0,0
"46385365",56,60,55,0,0,0
"46385624",123,111,108,0,60,78
"46394466",5,8,9,7,7,8
"46398765",4,0,1,8,12,10
"46399064",43,39,30,18,4,0
"46399410",1,10,2,15,0,0
"46416162",21,22,18,6,1,0
"46434783",9,12,12,1,0,0
"46453854",114,110,124,44,37,42
"46460131",11,14,13,10,13,14
"46460793",2,0,2,11,5,1
"46463200",11,8,6,6,0,10
"46467367",16,12,12,12,5,11
"46473724",28,23,28,24,22,25
"46513244",19,25,16,53,60,23
"46516391",19,20,17,22,22,14
"46532872",143,133,126,5,13,11
"46561240",111,105,103,64,54,9
"46564018",157,158,146,48,35,36
"46573432",19,18,23,33,26,15
"46574529",14,10,11,5,0,0
"46576360",508,472,478,274,189,238
"46584338",6,1,0,20,2,0
"46587034",11,11,12,0,0,0
"46588198",11,12,14,11,2,0
"46596271",31,27,27,27,13,16
"46610527",41,47,47,38,20,7
"46617783",15,15,18,8,13,0
"46640505",0,0,0,13,0,0
"46642718",22,23,23,10,13,11
"46650387",14,7,3,10,4,9
"46664129",24,23,26,36,25,22
"46678169",11,7,11,0,0,0
"46694653",12,9,7,0,0,0
"46704812",24,25,24,2,4,3
"46704997",9,9,13,10,9,11
"46712576",2,1,3,16,6,0
"46727245",9,0,5,8,18,14
"46732403",10,8,8,0,0,0
"46737808",4,0,1,6,18,0
"46740664",9,11,12,0,0,0
"46759057",100,95,106,5,21,27
"46765848",21,20,22,104,60,44
"46767931",13,11,13,26,0,6
"46797241",10,9,0,14,0,6
"46812465",13,15,18,34,30,23
"46813023",87,97,93,61,38,46
"46818577",57,49,49,36,20,15
"46820147",23,29,24,19,3,13
"46822127",15,18,19,6,11,6
"46822740",50,40,38,37,30,8
"46823448",11,9,6,90,39,25
"46836537",10,11,12,0,4,3
"46839278",19,23,20,27,16,16
"46840433",13,9,8,9,0,0
"46857062",16,16,18,12,0,0
"46866192",8,9,8,6,10,11
"46869466",0,1,3,11,0,5
"46871618",75,76,76,29,20,47
"46883859",13,14,12,2,0,0
"46890852",18,18,22,0,0,0
"46893896",3,7,7,0,0,0
"46895500",28,28,25,10,0,0
"46904478",155,162,157,0,0,0
"46925916",23,17,15,0,0,0
"46932317",10,9,16,23,3,0
"46948103",5,4,1,12,9,4
"46953445",99,94,100,0,0,0
"46960865",32,29,31,2,4,7
"46964348",42,26,36,13,19,10
"46978481",31,30,23,5,0,0
"46979389",28,21,24,0,0,0
"46980869",93,94,90,51,15,14
"46981383",6,6,5,11,0,0
"46982345",13,9,7,4,0,0
"46990267",26,25,24,0,0,0
"46996007",17,14,14,10,8,4
"47000747",20,27,20,0,0,0
"47010568",15,17,11,13,9,1
"47018329",10,6,9,12,7,2
"47026316",17,24,25,0,0,0
"47032836",50,52,53,26,28,28
"47033308",18,13,6,0,0,0
"47034223",13,13,14,18,8,8
"47037119",51,30,28,43,15,29
"47045269",13,13,13,12,12,8
"47045465",18,21,16,13,19,9
"47046945",18,22,15,52,60,23
"47049160",8,8,6,0,0,0
"47051947",5,9,8,0,0,0
"47054123",117,109,113,96,94,114
"47054293",10,9,4,4,0,0
"47058296",10,10,11,0,0,0
"47060764",20,22,18,0,0,0
"47067501",20,22,19,35,44,21
"47070594",14,12,12,1,0,0
"47073704",20,19,15,8,0,4
"47074501",25,24,18,16,10,8
"47082162",9,19,16,5,0,3
"47085027",28,21,21,24,16,17
"47085131",21,22,16,11,0,0
"47085696",21,22,27,4,0,0
"47087756",2,0,1,6,18,11
"47089386",16,11,6,0,0,0
"47093387",44,40,41,25,21,7
"47094849",21,13,14,0,0,0
"47097528",17,15,16,3,2,0
"47102868",17,17,14,12,6,0
"47104943",15,13,11,0,1,0
"47117313",9,3,5,12,0,0
"47123657",6,3,5,17,0,3
"47128665",159,144,145,25,0,0
"47133547",6,3,4,21,0,16
"47135372",8,10,10,6,3,4
"47136240",61,69,82,25,11,14
"47138732",19,23,23,15,20,21
"47138752",11,11,11,16,3,11
"47140453",24,21,20,0,0,0
"47140569",16,12,10,0,0,0
"47145512",24,25,18,27,23,2
"47150514",89,83,86,27,7,12
"47151584",14,13,16,8,18,15
"47154922",10,7,7,8,0,0
"47192669",12,12,12,2,0,0
"47193284",14,15,12,11,17,21
"47202430",22,18,13,21,17,32
"47202590",11,12,12,23,23,0
"47205654",19,23,21,27,33,30
"47206805",12,16,16,25,19,16
"47212998",15,15,13,0,0,0
"47219497",16,15,18,24,16,15
"47221398",19,18,18,24,8,6
"47224250",12,10,10,12,4,12
"47226338",7,4,0,0,0,0
"47228576",15,12,13,10,0,0
"47248341",77,80,77,8,0,3
"47253751",0,0,0,10,12,2
"47255125",11,12,9,19,12,6
"47259006",35,31,28,19,17,11
"47262337",25,16,9,7,0,0
"47267255",15,17,13,11,0,0
"47291312",161,157,144,65,46,49
"47293995",119,132,121,0,0,0
"47300250",44,34,38,6,26,25
"47300418",11,8,2,18,0,0
"47301609",16,15,14,0,0,0
"47304894",212,187,186,63,85,55
"47309644",9,4,9,15,0,0
"47313553",100,113,118,103,67,44
"47321375",21,21,24,26,13,16
"47336712",10,10,11,3,0,0
"47341252",132,128,122,0,0,0
"47350728",201,197,194,116,66,84
"47354278",3,10,8,0,0,0
"47355983",5,3,5,36,31,33
"47358875",8,7,5,0,0,0
"47362658",6,6,6,4,4,5
"47368343",24,30,20,8,0,2
"47370139",66,60,56,48,31,36
"47384857",12,10,11,4,0,0
"47386109",14,14,13,0,0,0
"47386799",30,20,18,16,4,0
"47387648",6,5,9,7,0,0
"47390357",28,21,26,25,28,26
"47396484",0,0,0,14,0,0
"47406919",0,0,0,10,0,0
"47409991",3,3,0,12,0,0
"47425468",10,8,12,0,0,0
"47430992",9,10,11,9,9,12
"47436475",10,3,7,0,0,0
"47458640",35,27,35,25,4,12
"47459480",45,38,35,13,0,24
"47460663",30,24,28,0,0,0
"47461425",7,11,9,4,0,3
"47463763",66,43,50,25,31,24
"47464208",107,104,102,48,49,33
"47476447",9,10,8,0,0,0
"47480999",509,447,469,203,48,181
"47485247",12,12,10,6,0,3
"47487815",24,20,22,13,5,6
"47492851",11,9,9,9,8,5
"47496424",55,51,48,15,30,13
"47499867",11,12,10,2,0,0
"47500725",13,14,14,16,9,6
"47506344",11,10,11,0,0,0
"47513944",25,20,23,2,0,0
"47514249",41,37,39,23,23,0
"47516561",15,12,15,20,3,7
"47525739",0,0,0,23,3,5
"47537449",25,25,23,25,10,0
"47539595",25,24,22,12,0,0
"47549190",125,132,129,83,168,102
"47557479",52,48,44,0,0,0
"47572373",11,12,10,14,6,5
"47572664",10,10,7,0,0,0
"47581854",49,43,44,54,53,61
"47592935",7,7,5,14,4,0
"47594909",8,12,6,10,2,0
"47600767",10,7,7,9,0,0
"47602827",44,31,27,1,0,17
"47607447",24,18,18,25,4,12
"47615003",51,43,41,36,24,23
"47616376",31,29,32,26,14,0
"47623157",30,32,29,19,29,13
"47626575",11,10,8,6,9,0
"47627272",1,0,0,16,14,6
"47630323",24,14,13,4,2,0
"47630654",89,94,95,95,140,123
"47631792",53,41,39,56,7,16
"47632263",282,300,309,276,116,153
"47634295",33,30,30,0,0,0
"47635339",112,113,108,78,78,57
"47639250",12,13,12,8,0,0
"47641810",15,16,20,5,0,0
"47643317",61,52,46,0,0,0
"47643784",98,95,94,23,21,16
"47646764",58,65,57,41,65,51
"47647083",40,39,38,0,0,0
"47650450",46,52,58,0,13,15
"47650764",30,32,35,7,0,0
"47654592",3,6,6,6,0,0
"47654939",19,16,18,7,0,2
"47656289",19,18,15,13,10,4
"47660243",14,13,14,8,17,18
"47661691",24,27,31,24,4,9
"47667230",16,14,11,0,0,0
"47670607",0,0,0,12,0,0
"47671833",27,31,28,22,15,9
"47678591",13,16,12,0,0,0
"47694004",59,58,57,0,2,1
"47709665",0,0,0,14,0,0
"47713631",12,4,9,0,0,0
"47719952",30,28,27,0,0,0
"47729215",10,1,9,0,0,0
"47734252",8,8,11,22,24,10
"47734944",45,53,48,43,60,51
"47739127",9,10,8,6,0,3
"47740071",15,17,21,16,0,0
"47744489",36,35,33,20,24,24
"47745912",29,24,26,16,26,26
"47757565",29,25,27,0,0,0
"47758320",4,4,4,12,0,0
"47758690",13,12,3,6,0,0
"47763199",12,12,12,13,8,16
"47769408",33,27,26,22,19,17
"47786519",91,71,65,55,15,24
"47787704",145,123,128,22,21,0
"47791652",29,20,23,0,0,0
"47792021",16,15,14,0,0,0
"47797230",22,16,17,31,26,7
"47797813",11,13,13,14,26,15
"47798728",36,27,22,39,22,19
"47801581",11,9,9,4,0,0
"47802396",84,89,93,38,59,47
"47806189",19,21,22,64,68,69
"47809732",15,14,16,0,0,0
"47816053",6,9,11,16,9,11
"47816374",9,9,6,0,0,0
"47826921",14,16,19,9,0,0
"47832928",16,22,24,0,0,0
"47852610",73,54,47,40,46,35
"47858720",19,20,18,8,2,0
"47867587",12,14,16,0,0,0
"47880943",17,15,15,22,21,20
"47881318",5,8,13,0,0,0
"47898402",22,23,19,0,0,0
"47915012",6,8,8,5,0,0
"47917881",10,11,12,7,0,0
"47921788",9,14,5,8,0,0
"47924394",72,74,69,43,33,39
"47924651",35,28,33,14,5,16
"47926867",31,36,29,10,0,0
"47946773",9,11,7,7,0,0
"47947428",16,19,18,21,20,14
"47948175",14,12,13,0,0,0
"47951942",11,10,9,8,0,0
"47954288",7,7,7,0,6,5
"47954303",5,0,5,11,6,3
"47968841",12,13,12,8,0,0
"47973041",61,63,69,14,1,0
"47981596",38,41,32,43,20,20
"47983363",12,9,12,1,0,4
"47984647",6,6,2,14,3,3
"47988776",32,37,36,33,23,27
"47997917",28,35,36,19,9,9
"47998697",19,20,25,16,9,11
"48000756",11,6,4,0,0,0
"48009305",11,10,11,11,0,0
"48016784",9,8,8,0,0,0
"48035515",24,24,24,18,19,21
"48048469",16,14,14,18,17,11
"48051869",60,50,56,36,38,41
"48055719",15,16,22,18,12,15
"48076889",76,67,66,15,43,34
"48085911",13,12,3,6,0,0
"48091735",17,22,23,7,16,14
"48099247",6,5,7,4,4,3
"48102552",220,204,216,63,70,44
"48106038",10,7,7,6,13,17
"48121119",15,14,14,19,5,11
"48145362",33,37,41,39,37,20
"48148531",88,68,66,15,26,15
"48156244",21,18,19,0,0,0
"48159790",5,8,9,14,10,12
"48172561",1,1,7,11,0,0
"48239248",98,113,108,76,30,36
"48245089",5,11,5,0,0,0
"48249687",10,17,15,7,5,9
"48252443",9,11,7,0,0,0
"48256877",10,5,8,0,0,0
"48285846",25,24,24,16,0,0
"48292769",12,14,12,15,6,11
"48300757",38,30,37,0,0,0
"48305892",11,13,3,5,0,0
"48306366",37,37,37,14,25,18
"48307887",57,50,50,10,10,3
"48308637",17,16,14,12,6,0
"48308642",13,13,11,1,0,0
"48309556",121,117,115,102,78,86
"48325396",6,9,11,15,11,10
"48327592",12,3,12,0,0,0
"48333303",10,8,10,1,0,0
"48340027",337,324,324,189,74,106
"48346228",12,9,9,11,12,12
"48369411",4,4,2,9,0,0
"48370921",18,17,18,12,13,18
"48381278",9,9,6,9,4,7
"48381579",6,6,6,13,0,0
"48406275",10,11,10,0,0,1
"48413248",82,88,90,25,4,0
"48415851",81,76,76,0,0,0
"48428832",11,9,8,0,0,0
"48430466",43,44,45,37,41,35
"48431539",6,8,7,0,0,0
"48438606",48,54,49,4,0,0
"48457946",16,20,16,0,0,0
"48460298",23,22,23,0,0,0
"48460401",0,1,0,11,7,13
"48463244",2,3,10,4,0,0
"48466950",13,17,11,10,3,5
"48471869",13,14,19,0,0,0
"48472048",17,16,18,16,16,24
"48472643",26,19,23,17,7,17
"48487948",9,9,10,1,0,0
"48516205",33,36,37,0,0,0
"48522019",5,3,7,12,0,0
"48523166",83,68,66,64,31,28
"48535115",16,14,14,18,18,15
"48541646",146,142,150,105,69,67
"48544847",17,16,15,12,6,0
"48551975",67,60,54,37,31,42
"48552144",17,16,14,12,6,0
"48554607",8,7,6,8,0,0
"48557300",18,10,10,0,0,0
"48566649",13,11,13,10,0,0
"48566697",60,48,55,16,9,6
"48573129",12,3,5,21,0,0
"48588869",9,9,9,0,0,0
"48600218",18,17,11,14,11,18
"48606108",1,2,1,11,11,6
"48607373",23,23,31,0,0,0
"48610871",36,33,31,27,42,19
"48611131",23,26,24,8,15,10
"48616704",17,22,21,6,0,0
"48620964",18,30,22,0,0,0
"48622713",67,68,65,0,0,0
"48630084",5,8,9,10,8,8
"48632614",13,12,13,0,0,0
"48632706",8,8,7,0,0,0
"48649155",13,9,7,7,0,0
"48678785",16,8,5,0,0,0
"48680784",50,52,49,128,85,102
"48686317",9,9,11,20,16,12
"48698283",13,16,14,6,0,0
"48701865",7,13,13,2,0,3
"48706944",19,22,20,11,5,2
"48715745",11,9,9,4,0,0
"48724304",15,4,15,0,0,0
"48732857",6,5,6,15,1,3
"48740995",21,17,22,18,20,10
"48746520",16,14,13,0,0,0
"48758455",56,54,54,35,21,13
"48765509",175,184,170,94,85,59
"48771407",17,16,14,12,6,0
"48773023",90,89,92,84,80,58
"48787906",16,17,17,0,0,0
"48789754",0,1,2,17,12,12
"48790336",330,321,320,94,23,42
"48792088",31,34,33,5,0,10
"48802133",22,25,24,38,29,34
"48816381",12,12,7,3,3,7
"48819413",11,11,12,11,4,4
"48823052",4,4,4,5,10,1
"48830016",12,7,6,18,0,0
"48834770",7,7,3,0,0,0
"48838485",30,27,33,7,4,8
"48839398",31,26,28,30,27,16
"48841715",83,85,100,41,13,7
"48844574",24,21,22,0,0,0
"48853920",0,0,0,12,0,0
"48865836",10,9,11,29,0,2
"48866956",13,12,14,4,0,0
"48870745",5,4,0,22,0,0
"48871168",31,29,25,0,0,0
"48883377",11,12,7,7,18,4
"48887138",18,19,21,16,10,8
"48894072",12,12,14,14,0,0
"48895342",23,29,25,26,27,27
"48895505",23,27,18,3,0,2
"48897592",9,6,8,6,12,10
"48898849",13,19,12,0,0,0
"48905733",24,16,21,18,8,0
"48905914",1,0,5,22,29,21
"48911460",12,12,12,22,19,18
"48913427",7,8,10,0,0,0
"48917242",65,60,56,36,31,12
"48918151",5,9,7,1,8,0
"48920704",38,46,48,64,83,56
"48921538",95,80,93,37,53,60
"48931849",34,47,40,46,22,30
"48942086",8,5,4,0,0,0
"48966130",60,59,53,57,46,41
"48969612",4,1,0,0,0,0
"48980809",22,22,19,2,0,0
"48983818",18,18,7,4,5,0
"48986090",9,10,8,13,9,1
"48992033",12,10,11,10,0,0
"48993632",11,10,13,8,0,5
"48997604",66,70,69,49,66,52
"48999390",5,6,1,1,12,2
"49000139",7,10,11,0,0,0
"49003643",77,74,76,9,2,0
"49005648",11,10,11,1,0,0
"49009394",60,54,54,19,23,11
"49020092",16,15,14,16,34,31
"49023446",26,27,28,0,0,0
"49030199",15,17,17,16,19,0
"49040680",0,0,0,0,0,0
"49051387",3,2,5,12,0,0
"49071633",38,30,37,0,0,0
"49092511",12,12,11,11,13,8
"49096194",36,33,39,10,14,13
"49098505",66,65,66,57,50,57
"49130250",0,1,2,6,10,13
"49147291",17,16,14,12,6,0
"49148807",10,10,7,1,0,0
"49157627",18,20,22,6,8,0
"49158423",6,7,2,11,3,3
"49162262",17,18,20,22,15,9
"49177002",15,15,11,20,21,19
"49185128",32,28,18,63,50,54
"49190051",20,22,18,24,40,23
"49193706",7,8,7,12,2,0
"49196032",8,8,13,1,3,2
"49199527",5,8,7,24,17,10
"49204724",0,0,0,34,36,22
"49204725",0,0,0,10,0,0
"49207184",6,0,0,17,0,0
"49207557",57,60,45,12,0,0
"49213458",0,0,0,0,0,0
"49230463",23,19,19,3,0,0
"49230649",15,14,15,31,7,9
"49232601",0,0,0,0,0,0
"49235282",1,7,8,12,12,11
"49246354",54,60,65,34,31,27
"49259525",8,4,5,11,0,0
"49266069",35,31,27,3,0,0
"49268517",14,12,3,6,0,0
"49272991",30,28,36,13,15,12
"49274206",23,20,20,14,6,5
"49292621",78,83,85,62,66,57
"49293310",27,26,27,0,0,0
